salary_id,employee_id,salary,start_date,end_date
585,4960,70903.83,2021-10-02,2022-09-23
586,6151,77775.19,2019-07-10,2020-04-06
587,6261,69778.34,2018-12-19,2020-03-24
588,7293,35638.13,2017-12-16,2019-06-25
589,1911,41712.84,2022-12-28,2023-09-18
590,8352,36266.47,2017-12-08,2019-01-22
591,9388,50054.86,2018-06-13,2020-04-14
592,1550,56117.79,2022-06-17,2023-06-17
593,7106,66428.27,2020-01-18,2021-05-17
594,1630,38492.41,2020-03-24,2021-08-19
595,8807,57293.18,2018-07-21,2019-07-25
596,324,65583.31,2021-03-21,2022-10-25
597,8789,38516.24,2021-08-03,2023-06-14
598,9581,76442.95,2018-12-11,2019-10-14
599,3400,44936.53,2019-05-06,2020-03-01
600,9816,35292.82,2018-04-14,2019-04-13
601,7328,41767.49,2021-11-04,2023-03-20
602,2111,70895.23,2022-11-27,2023-12-23
603,1439,81829.76,2022-02-16,2023-05-04
604,574,88896.06,2022-10-27,2023-07-20
605,8293,54995.78,2023-08-19,2024-12-16
606,8920,58267.82,2017-10-17,2018-10-07
607,2,51533.0,2019-01-15,2020-03-24
608,8511,71253.67,2024-02-28,2025-06-22
609,7290,66738.93,2023-03-17,2024-02-03
610,5128,85093.07,2024-03-15,2026-02-28
611,5770,46541.17,2020-12-17,2022-11-19
612,1623,48040.52,2020-09-26,2021-05-09
613,3082,51484.01,2020-11-09,2021-09-30
614,3527,68117.94,2022-07-09,2023-05-22
615,3540,50256.76,2023-12-14,2025-06-13
616,6915,65241.67,2023-12-21,2024-09-02
617,4271,70737.29,2018-01-12,2019-08-05
618,2676,60083.73,2019-08-02,2021-03-13
619,4165,86710.96,2017-05-25,2019-01-30
620,2347,38880.69,2018-09-02,2019-09-25
621,4414,74294.47,2019-04-01,2020-04-12
622,9235,68271.96,2019-03-24,2021-02-24
623,6877,52399.82,2017-05-27,2018-04-29
624,7105,36425.04,2021-11-06,2023-05-28
625,9890,39263.85,2017-06-04,2018-08-11
626,2042,72618.86,2021-03-25,2022-01-11
627,6665,53114.66,2021-05-19,2022-01-21
628,1458,85008.5,2022-05-12,2023-11-14
629,4477,82787.05,2020-08-16,2021-07-11
630,3699,35542.48,2019-05-03,2020-08-05
631,6180,55824.78,2018-07-06,2019-08-17
632,1721,44665.23,2018-07-29,2019-05-31
633,5023,40254.73,2021-09-19,2023-08-01
634,5717,65334.82,2020-08-11,2021-11-22
635,9953,84311.36,2018-11-17,2019-08-25
636,2798,87058.07,2021-11-02,2023-03-22
637,6383,53984.51,2021-09-24,2022-09-24
638,8712,61227.4,2021-11-13,2023-06-28
639,2091,35522.36,2018-07-09,2019-09-27
640,8415,71165.96,2022-08-13,2023-07-18
641,2338,66215.84,2019-02-10,2020-08-30
642,4381,85514.29,2018-02-24,2018-10-16
643,6065,72301.84,2019-01-31,2020-04-10
644,6853,45070.75,2023-08-13,2025-05-22
645,5800,62622.61,2018-10-10,2020-07-30
646,4520,63632.71,2020-09-26,2022-06-06
647,3749,69959.94,2017-05-26,2018-09-30
648,1425,57358.31,2024-04-05,2025-08-10
649,5124,69907.22,2020-04-13,2021-01-10
650,1257,86967.68,2018-11-29,2020-01-28
651,2706,39652.18,2018-10-17,2019-06-12
652,4684,79459.08,2018-01-15,2019-11-30
653,176,72236.82,2020-05-13,2022-01-17
654,2236,62379.29,2020-07-20,2022-05-22
655,8723,57300.93,2020-04-25,2021-02-26
656,3116,74278.8,2024-04-23,2024-10-27
657,8755,48432.44,2023-03-28,2024-09-11
658,8653,68405.55,2018-01-08,2018-08-19
659,2762,84708.92,2018-05-30,2020-05-15
660,2865,55187.8,2020-01-16,2020-09-28
661,2185,54431.03,2020-09-03,2022-08-10
662,835,62252.93,2018-04-25,2019-12-28
663,2794,88335.06,2024-02-13,2025-08-28
664,5538,80744.95,2022-12-01,2024-02-09
665,1932,51454.79,2022-07-12,2023-11-01
666,4810,46718.63,2020-01-13,2021-04-08
667,9320,46960.48,2020-11-18,2022-06-24
668,4995,80415.01,2018-07-30,2020-07-06
669,581,84087.16,2019-03-11,2020-12-24
670,8000,54565.92,2023-02-05,2023-10-01
671,7543,51409.29,2019-08-08,2021-01-05
672,1756,54234.69,2020-01-14,2020-07-17
673,3051,54499.28,2023-01-23,2024-09-05
674,1661,62062.54,2023-08-13,2025-04-25
675,1389,84418.05,2024-02-03,2026-01-09
676,6730,85221.0,2023-05-28,2024-03-29
677,114,77319.62,2021-04-04,2022-03-09
678,4099,60888.43,2020-02-03,2021-03-20
679,6133,55047.26,2022-03-19,2023-07-18
680,2985,40978.22,2018-09-21,2019-12-20
681,7186,43900.89,2023-08-25,2025-05-15
682,5796,35319.56,2020-04-05,2021-12-20
683,3252,45426.19,2022-06-01,2023-03-21
684,660,56700.03,2018-10-28,2019-09-09
685,5427,43817.19,2023-09-13,2024-04-12
686,3261,87783.44,2020-11-11,2022-09-12
687,4355,58160.24,2021-03-25,2022-01-20
688,9014,78990.1,2017-08-14,2019-07-02
689,2088,76309.94,2018-02-21,2019-07-18
690,6552,74929.7,2022-03-20,2024-02-11
691,6371,41035.3,2018-03-16,2019-01-24
692,1768,41936.8,2018-11-14,2019-06-03
693,5639,35750.69,2021-07-15,2023-06-07
694,3875,72307.07,2022-08-24,2023-04-14
695,5606,88704.12,2023-05-26,2025-02-03
696,132,61410.62,2022-11-30,2024-08-15
697,4624,39543.82,2024-02-21,2025-12-29
698,7028,68968.72,2020-09-28,2021-12-05
699,8377,48720.67,2023-09-13,2024-09-18
700,1885,89684.14,2024-02-07,2025-05-01
701,4053,45912.69,2019-09-16,2021-05-27
702,1689,68610.52,2020-01-09,2021-12-03
703,3092,47616.13,2019-10-17,2020-09-13
704,2168,37110.15,2023-02-15,2024-09-27
705,3149,58446.66,2022-11-06,2023-10-01
706,3271,82539.26,2019-02-23,2019-11-23
707,6232,63873.42,2020-11-07,2022-06-27
708,3792,53489.78,2019-08-03,2020-09-13
709,7852,63042.5,2018-01-26,2018-09-25
710,847,41053.02,2022-11-29,2024-04-03
711,5957,86864.93,2020-07-11,2021-10-21
712,6850,52591.25,2019-12-13,2021-02-17
713,780,37248.9,2019-03-16,2020-03-16
714,855,46658.77,2021-10-16,2023-03-09
715,7735,84966.51,2019-05-27,2020-09-04
716,1651,45166.2,2017-05-24,2019-02-04
717,8050,53385.52,2018-03-05,2019-09-08
718,1828,71792.11,2018-04-18,2019-01-22
719,9041,53216.65,2020-01-18,2020-11-26
720,5921,48103.87,2024-02-08,2025-08-21
721,4522,67138.0,2022-07-14,2023-08-13
722,1430,42176.7,2024-01-14,2024-10-28
723,9861,37257.14,2018-03-27,2019-01-24
724,3121,73756.3,2022-02-25,2023-03-09
725,1617,86799.99,2022-07-28,2023-04-10
726,5619,74894.29,2020-08-26,2021-12-27
727,3310,37409.61,2022-05-14,2023-04-16
728,3141,65277.26,2017-08-13,2019-04-13
729,4138,84220.22,2017-09-04,2019-02-21
730,7348,85096.7,2019-03-10,2020-01-04
731,1110,58045.23,2024-02-09,2025-12-14
732,8256,44181.43,2022-03-05,2022-09-23
733,4492,50931.1,2021-09-23,2022-08-01
734,9277,78691.47,2022-04-22,2022-12-20
735,3117,62226.42,2023-02-21,2024-09-30
736,8724,88434.61,2018-04-15,2020-03-20
737,2712,76290.03,2023-11-01,2025-07-21
738,6294,57046.69,2021-07-22,2023-02-21
739,4449,45123.65,2018-01-04,2019-01-30
740,2622,67566.2,2020-08-08,2021-09-15
741,146,60049.25,2019-12-26,2021-11-30
742,8603,51687.56,2018-10-28,2020-01-16
743,3610,73954.01,2017-05-22,2018-09-17
744,9047,44411.0,2017-12-28,2018-10-25
745,748,51051.38,2021-08-05,2022-10-02
746,2428,85998.64,2019-02-28,2020-06-06
747,4431,70332.72,2023-06-20,2024-02-07
748,4080,64402.72,2019-12-11,2021-01-09
749,23,69797.56,2017-10-27,2019-04-15
750,6048,39578.54,2020-02-24,2021-07-20
751,9000,74714.38,2024-04-11,2025-07-05
752,6691,52854.93,2017-07-21,2018-11-14
753,939,80316.25,2018-08-25,2019-03-03
754,3593,44720.44,2021-02-11,2022-05-23
755,257,74743.12,2021-07-24,2022-05-08
756,6259,82851.42,2020-04-01,2021-06-18
757,9902,79926.59,2023-12-07,2025-01-01
758,3615,49783.64,2020-06-17,2021-11-11
759,9530,43560.28,2019-03-21,2020-10-25
760,3797,55275.2,2022-07-29,2024-04-13
761,7849,62277.86,2018-08-11,2019-05-13
762,7527,79857.89,2021-05-21,2022-05-25
763,2886,66331.19,2020-10-26,2021-11-03
764,2956,36157.6,2023-11-30,2025-03-12
765,2670,79962.46,2023-03-17,2024-03-12
766,9959,38819.98,2023-09-16,2024-09-22
767,1181,48488.96,2018-08-15,2020-04-22
768,6595,74836.88,2018-01-23,2018-11-01
769,2250,68181.14,2018-05-23,2018-12-01
770,6192,36139.38,2020-04-10,2021-11-04
771,223,42269.85,2020-09-21,2021-05-03
772,1370,42844.96,2022-09-30,2023-12-28
773,9825,78582.02,2022-06-19,2022-12-29
774,154,64830.36,2021-12-09,2022-09-23
775,5545,46127.69,2019-06-19,2020-03-12
776,7872,79850.57,2023-07-25,2025-04-19
777,5037,61339.96,2023-03-20,2024-08-20
778,3995,64893.95,2019-04-05,2019-11-28
779,4383,36166.43,2019-04-23,2020-02-23
780,730,64955.32,2023-08-24,2024-06-04
781,1681,83755.13,2020-12-20,2022-11-23
782,6805,35066.57,2022-11-03,2023-09-24
783,3676,47467.13,2024-04-15,2024-11-05
784,6315,54432.05,2021-03-06,2022-01-30
785,4700,85693.0,2018-05-13,2019-06-28
786,6304,62050.13,2018-04-20,2019-02-09
787,1805,40595.49,2018-05-21,2019-07-04
788,4618,39195.95,2017-10-02,2019-03-31
789,5468,54827.14,2020-04-28,2021-02-23
790,1390,68247.85,2023-12-14,2024-07-25
791,2918,64176.44,2018-03-03,2019-11-11
792,9825,72368.83,2023-10-17,2024-10-16
793,2462,69361.7,2023-02-18,2024-06-20
794,4703,83147.12,2023-07-30,2025-01-16
795,4442,71395.24,2018-11-26,2020-10-17
796,4349,78387.09,2022-06-30,2023-03-15
797,2436,52614.08,2017-09-21,2018-08-17
798,6400,74673.89,2021-03-12,2022-12-09
799,7839,41224.02,2020-03-08,2020-11-11
800,7004,42956.73,2024-01-15,2025-04-24
801,5293,45002.98,2019-10-06,2020-08-11
802,6309,52562.37,2022-10-08,2024-04-01
803,6945,73138.15,2017-05-18,2019-03-21
804,6783,42602.17,2020-06-02,2021-11-05
805,4029,58026.28,2023-09-17,2025-04-11
806,8145,64286.09,2018-04-02,2020-02-15
807,3771,39598.97,2019-07-02,2021-01-25
808,6912,66783.2,2023-08-09,2025-07-28
809,3594,47935.62,2021-08-20,2022-05-16
810,47,89664.79,2021-04-01,2022-04-24
811,282,65710.6,2020-08-15,2022-02-17
812,2189,38276.76,2023-01-11,2023-10-30
813,5724,81681.33,2017-10-18,2019-04-20
814,2284,60321.36,2020-03-08,2021-07-02
815,9036,48337.36,2023-03-04,2024-11-04
816,3680,76084.74,2018-04-05,2018-11-28
817,1921,55760.34,2023-10-22,2024-09-12
818,432,55442.63,2022-02-28,2023-11-04
819,1737,61225.46,2023-10-29,2024-07-10
820,9731,36660.22,2017-10-04,2018-09-10
821,5985,39344.63,2019-05-18,2020-04-06
822,1263,66305.07,2020-09-30,2021-04-10
823,6824,77097.97,2021-01-09,2021-12-08
824,7697,76145.89,2022-05-23,2023-04-11
825,4908,57633.74,2018-04-05,2020-01-26
826,5527,77976.83,2020-06-08,2022-03-04
827,217,41119.67,2023-01-30,2024-05-17
828,984,68229.55,2022-07-15,2023-02-12
829,2844,43819.18,2023-04-26,2025-03-21
830,6495,72394.69,2019-12-10,2021-08-14
831,7444,85553.26,2019-07-27,2020-10-13
832,8223,74014.4,2018-03-30,2019-08-05
833,6942,49950.52,2023-05-13,2024-04-17
834,1507,55765.82,2023-11-02,2025-10-16
835,2051,57022.13,2021-05-04,2022-06-04
836,918,56576.0,2017-08-27,2018-10-05
837,9164,79910.74,2018-08-20,2019-05-06
838,7675,52225.43,2020-04-21,2022-02-18
839,6638,44065.34,2021-08-17,2023-03-09
840,6087,45710.18,2019-03-29,2020-12-02
841,1777,39279.47,2023-07-07,2024-04-18
842,9883,36542.69,2020-01-10,2021-06-16
843,4624,64786.24,2023-02-19,2024-01-31
844,1071,67841.09,2022-03-28,2023-04-28
845,5065,65343.03,2023-03-18,2024-03-24
846,531,49804.24,2020-07-04,2021-09-03
847,9341,66005.66,2022-01-23,2022-09-05
848,7927,37642.69,2017-05-19,2017-12-31
849,1528,35466.33,2021-09-17,2023-01-26
850,5844,87730.65,2021-08-30,2022-12-12
851,8196,52295.98,2022-02-20,2023-03-06
852,6401,88561.79,2018-10-08,2020-04-04
853,1596,57400.76,2020-02-20,2021-07-23
854,8251,62619.74,2023-01-12,2023-10-22
855,2461,67294.65,2021-06-03,2021-12-24
856,6261,67249.7,2018-12-04,2020-10-02
857,613,43867.27,2017-09-19,2019-01-09
858,7588,83686.21,2017-11-18,2018-08-05
859,1529,83642.11,2023-01-25,2024-03-17
860,2308,89637.91,2022-10-12,2023-09-21
861,8219,89575.34,2018-08-20,2020-07-28
862,9974,86162.5,2021-06-10,2023-05-26
863,5594,78194.35,2023-12-07,2025-09-05
864,5555,54817.4,2017-08-10,2018-11-30
865,7060,83987.4,2022-02-03,2022-09-11
866,6351,46485.14,2024-01-24,2025-03-23
867,9944,87690.86,2018-02-17,2018-10-31
868,9289,40357.33,2021-07-13,2023-06-02
869,245,77147.45,2018-09-04,2019-07-27
870,5072,62440.17,2022-04-20,2023-01-14
871,7452,44334.47,2017-07-19,2018-12-02
872,4844,38748.9,2018-10-09,2019-09-19
873,9446,54435.27,2017-09-06,2019-03-12
874,1166,74086.03,2023-02-15,2024-02-13
875,7549,89237.88,2022-01-08,2023-03-28
876,4195,70766.06,2023-07-22,2025-04-14
877,2302,88442.44,2021-08-08,2022-06-10
878,8000,54990.97,2018-03-01,2018-10-07
879,4697,57496.83,2018-06-10,2020-01-21
880,2114,55170.27,2022-04-05,2023-12-27
881,5139,39591.98,2019-11-18,2021-06-02
882,6770,59755.08,2019-07-16,2021-06-13
883,700,75757.34,2020-04-06,2020-11-30
884,4012,43500.92,2018-02-05,2018-08-12
885,1726,55670.19,2020-04-18,2021-08-08
886,9342,81960.61,2023-03-19,2024-10-27
887,3655,83078.74,2022-06-14,2024-01-12
888,1532,60623.27,2018-12-07,2020-05-27
889,8768,41001.55,2018-03-12,2019-12-28
890,2954,85460.32,2018-11-01,2019-08-18
891,6504,45970.9,2018-02-28,2019-11-13
892,5386,52450.67,2018-06-08,2019-02-09
893,9902,46694.94,2023-10-29,2025-09-05
894,7803,50310.63,2018-02-05,2018-11-29
895,628,87169.35,2017-06-13,2018-05-18
896,2385,52610.26,2023-07-14,2024-08-15
897,514,38432.01,2020-11-14,2022-06-06
898,5923,88820.85,2018-03-26,2019-12-06
899,3497,46632.11,2021-03-06,2021-10-27
900,376,49841.65,2020-03-04,2021-11-07
901,2886,42795.58,2018-08-13,2019-05-05
902,4488,39494.0,2019-01-02,2020-08-18
903,7397,63862.79,2021-07-07,2023-03-08
904,4251,80680.2,2023-10-11,2024-10-13
905,1515,53811.05,2024-01-28,2025-10-07
906,4865,45923.29,2019-06-21,2020-06-03
907,6867,61152.47,2017-06-19,2019-04-23
908,2633,54508.08,2022-03-07,2023-11-24
909,9345,80265.86,2023-10-06,2025-05-06
910,9190,39279.48,2023-08-07,2024-08-24
911,9478,52805.29,2021-02-20,2022-01-14
912,5186,43277.85,2022-04-17,2022-10-28
913,7515,62469.51,2019-05-21,2020-04-16
914,5185,78560.93,2022-11-05,2023-08-28
915,6659,63638.04,2017-05-12,2018-08-04
916,61,86882.81,2023-02-25,2024-11-27
917,2060,70140.4,2023-10-21,2025-07-22
918,9477,37006.73,2021-02-18,2021-11-24
919,3075,73304.53,2017-06-20,2019-02-20
920,2722,46887.55,2020-10-21,2022-05-10
921,3437,88445.95,2022-10-08,2023-10-18
922,9451,55364.1,2021-11-14,2022-05-27
923,5961,51606.95,2020-10-18,2021-05-02
924,5030,80047.83,2022-07-14,2024-06-07
925,2044,70690.14,2019-12-27,2021-11-17
926,7472,57571.27,2022-07-03,2024-02-26
927,5771,63774.34,2023-08-22,2025-04-29
928,5503,85949.19,2022-03-06,2022-12-27
929,7518,55521.68,2019-03-07,2020-11-14
930,9057,64851.96,2020-03-28,2021-03-09
931,6252,81480.04,2024-02-24,2025-06-09
932,7168,73615.09,2018-02-05,2019-05-21
933,1626,79326.69,2023-08-14,2024-05-09
934,1701,70729.35,2018-02-20,2018-11-18
935,6739,62302.27,2019-09-21,2020-07-03
936,8925,69843.88,2022-05-10,2023-02-16
937,8248,71724.06,2021-10-27,2022-05-28
938,6892,47258.37,2022-12-15,2024-01-15
939,7449,41297.56,2020-05-02,2021-11-23
940,7694,54283.75,2018-08-22,2019-06-25
941,7602,84939.65,2024-02-29,2025-10-23
942,6485,86678.92,2022-12-09,2023-06-14
943,3669,50598.24,2018-06-04,2020-05-03
944,4334,81116.63,2021-11-09,2023-03-18
945,6795,35228.67,2023-07-21,2024-09-20
946,6793,35854.15,2022-12-15,2023-07-16
947,2513,81242.33,2018-08-25,2020-03-10
948,8503,53429.95,2019-02-05,2020-06-24
949,9375,48300.71,2021-05-27,2023-02-06
950,6413,68894.74,2023-12-18,2024-12-29
951,6445,79073.24,2023-03-31,2023-11-18
952,9468,42087.88,2020-09-04,2022-05-16
953,6397,57171.55,2018-06-27,2019-06-19
954,5213,43714.4,2017-12-07,2019-11-16
955,3785,74051.37,2020-10-03,2021-07-11
956,2070,41510.5,2024-04-05,2026-03-02
957,9453,81366.69,2020-12-12,2022-07-16
958,4264,87178.52,2022-01-13,2022-12-21
959,3339,40129.6,2021-05-08,2022-02-07
960,7167,69589.18,2023-12-14,2024-06-22
961,9721,36530.01,2017-07-26,2018-06-27
962,8908,66448.66,2021-12-14,2022-08-31
963,415,89087.78,2021-09-11,2022-07-21
964,5868,48184.7,2018-07-09,2019-07-15
965,3634,45660.59,2022-12-30,2024-04-27
966,4019,77371.54,2020-12-27,2022-07-17
967,848,39562.99,2022-04-07,2023-07-12
968,2356,70111.26,2019-07-20,2020-02-08
969,9493,41101.23,2019-05-04,2020-02-13
970,9764,40889.22,2020-09-01,2021-07-03
971,4628,84203.26,2019-09-17,2020-12-08
972,1521,62183.48,2020-11-22,2021-08-08
973,5922,56494.01,2018-01-12,2019-02-08
974,8046,57755.98,2017-04-29,2017-11-17
975,7972,46566.28,2023-04-16,2023-12-30
976,6880,83934.24,2021-02-04,2022-08-22
977,7388,44889.35,2021-02-20,2022-01-30
978,167,71281.65,2021-10-13,2022-10-10
979,9940,41446.39,2020-05-30,2020-12-28
980,5617,61615.1,2020-08-24,2022-02-10
981,9831,43711.35,2023-12-18,2024-06-20
982,4170,45606.49,2022-12-24,2023-10-24
983,485,63489.72,2023-10-03,2024-04-23
984,2497,82678.08,2023-02-20,2024-03-27
985,1881,36622.37,2017-09-06,2018-10-13
986,2271,39589.35,2019-05-28,2020-07-06
987,2074,50051.66,2019-06-24,2020-09-20
988,3265,54170.44,2023-02-21,2023-11-22
989,9036,60687.41,2018-04-21,2019-08-15
990,8124,63196.11,2017-07-20,2019-04-07
991,6553,48755.12,2019-02-24,2020-03-07
992,3243,87902.92,2021-02-04,2022-05-17
993,1686,44110.92,2021-03-01,2022-07-13
994,3373,58840.94,2018-07-06,2020-05-15
995,7310,67798.14,2023-03-02,2024-11-04
996,4452,69260.1,2019-10-24,2021-03-13
997,9950,58612.21,2023-03-02,2024-09-24
998,9293,55567.83,2019-10-22,2021-04-15
999,1053,44198.7,2019-01-29,2020-10-30
1000,554,48918.5,2023-09-24,2025-08-27
1001,6715,68213.52,2024-02-12,2025-06-06
1002,8692,56906.87,2021-03-13,2022-09-04
1003,1879,79497.23,2021-09-23,2022-09-22
1004,7036,54675.95,2019-06-17,2020-06-21
1005,1191,71132.5,2017-12-23,2019-01-27
1006,6095,77873.3,2018-03-14,2019-02-05
1007,2004,52522.4,2021-02-25,2021-09-02
1008,179,46757.48,2022-04-05,2023-09-03
1009,9298,84430.92,2018-10-27,2020-03-19
1010,9202,56207.5,2019-10-25,2020-06-28
1011,9860,63999.43,2022-07-30,2023-08-31
1012,1687,74394.61,2022-12-21,2024-03-29
1013,1226,72517.26,2024-04-02,2025-12-04
1014,7131,79736.7,2018-05-22,2019-10-09
1015,3247,37731.29,2019-06-18,2020-07-03
1016,8093,37573.55,2023-12-02,2025-10-22
1017,4497,41559.25,2018-03-12,2019-11-13
1018,7419,68078.69,2018-06-18,2019-06-08
1019,9686,48003.21,2018-08-25,2020-03-19
1020,349,35981.0,2017-05-03,2018-08-17
1021,9434,85140.37,2018-07-18,2019-01-18
1022,4660,81290.36,2017-11-25,2018-10-05
1023,6600,84270.62,2022-11-29,2023-07-04
1024,8643,53556.44,2017-06-04,2018-01-10
1025,267,60844.13,2019-03-19,2019-11-25
1026,6801,50107.05,2018-01-02,2019-05-05
1027,5666,39387.2,2023-01-22,2024-09-02
1028,5132,68677.64,2024-03-05,2026-01-19
1029,6445,73305.13,2020-10-13,2022-02-10
1030,7448,81676.98,2019-10-06,2021-08-21
1031,1990,86573.71,2023-12-21,2025-07-05
1032,1684,47320.79,2021-02-11,2021-09-08
1033,171,40782.46,2018-06-06,2019-04-24
1034,5290,47448.77,2023-08-17,2025-05-04
1035,1443,74825.94,2019-08-14,2020-08-23
1036,6044,86376.07,2023-01-25,2023-07-29
1037,861,83582.56,2019-06-04,2020-08-22
1038,706,37640.19,2019-01-04,2019-10-24
1039,4986,49504.99,2022-08-12,2023-04-25
1040,6219,73426.57,2023-10-06,2025-01-04
1041,2258,41594.58,2022-01-01,2023-10-14
1042,5232,76416.92,2022-08-31,2023-07-28
1043,6772,71752.94,2018-06-03,2020-03-01
1044,8549,48228.79,2023-10-11,2025-09-30
1045,7831,88699.22,2024-03-04,2026-01-14
1046,5275,47420.68,2017-12-13,2019-10-18
1047,4323,74125.98,2017-05-21,2018-09-16
1048,5784,71271.44,2023-08-21,2024-10-22
1049,3374,39132.94,2022-08-22,2023-05-08
1050,8104,46686.15,2020-07-06,2021-03-04
1051,3542,80018.13,2020-07-30,2022-05-20
1052,3079,40749.41,2021-10-19,2023-08-29
1053,3419,63266.0,2021-10-12,2023-10-02
1054,5135,73968.18,2020-05-28,2021-10-09
1055,2524,40811.33,2018-01-25,2019-12-22
1056,2131,85418.35,2023-04-22,2024-05-30
1057,6318,82732.23,2017-08-05,2019-05-10
1058,8413,77901.16,2024-02-29,2025-03-22
1059,3080,50281.11,2020-04-19,2020-12-25
1060,2691,87332.2,2019-06-01,2020-10-07
1061,9458,43100.94,2020-02-05,2020-11-15
1062,1756,48230.94,2021-07-11,2022-04-29
1063,7551,49671.62,2021-02-14,2022-02-20
1064,7803,54357.63,2021-04-26,2023-01-29
1065,1939,54493.48,2023-11-15,2024-08-07
1066,3475,56831.04,2023-07-30,2024-06-28
1067,7060,53355.67,2022-07-03,2024-06-02
1068,7231,55337.94,2019-06-21,2020-09-22
1069,806,75260.09,2018-05-24,2019-12-16
1070,6924,51170.32,2021-04-28,2022-05-11
1071,6598,67672.7,2023-09-12,2024-09-06
1072,8677,63524.02,2020-10-27,2022-09-12
1073,1789,70548.97,2021-07-24,2022-03-12
1074,1820,41335.33,2022-07-07,2023-08-15
1075,585,48132.19,2021-06-22,2022-09-17
1076,8719,50150.27,2023-05-31,2024-03-09
1077,6629,56608.7,2018-11-30,2020-07-03
1078,3603,62234.44,2020-07-16,2021-10-13
1079,2803,54119.82,2023-03-15,2024-04-06
1080,4719,75363.52,2022-10-12,2024-01-29
1081,1545,62678.21,2023-03-14,2024-03-17
1082,7812,81891.02,2019-03-02,2020-07-06
1083,3910,52331.19,2018-12-17,2019-12-06
1084,1138,45303.94,2019-09-10,2020-08-25
1085,7459,87923.37,2022-02-24,2023-01-15
1086,7776,53372.98,2019-10-10,2021-06-19
1087,2909,83469.16,2024-03-26,2025-06-19
1088,2798,67670.28,2019-08-09,2020-02-14
1089,7764,61856.9,2018-11-16,2019-05-16
1090,4056,41016.23,2018-05-21,2020-03-14
1091,285,80944.75,2023-09-22,2025-01-11
1092,8607,44201.76,2022-02-05,2024-01-01
1093,2402,40499.59,2017-07-01,2018-04-03
1094,5500,61986.4,2017-12-10,2019-09-14
1095,5748,71487.47,2019-09-02,2020-11-18
1096,4154,60231.29,2024-04-23,2025-10-28
1097,5778,74058.64,2019-07-15,2020-11-14
1098,8485,41201.86,2023-07-14,2025-05-19
1099,8509,43134.52,2022-12-06,2023-06-25
1100,6723,71265.18,2024-03-19,2025-04-28
1101,2321,62380.77,2020-09-01,2022-02-28
1102,4004,54768.1,2019-04-29,2021-01-09
1103,1463,85635.6,2022-12-27,2024-01-09
